Datetime,Distance,Flow Rate,humidity,rain,soil_moisture,temperature
2024/12/23 00:31:20,2.61,0.65,87.56,63.97,95.36,26.11
2024/12/23 00:31:25,2.62,0.87,92.33,62.95,94.23,26.09
2024/12/23 00:31:30,2.62,0.76,94.29,63.46,87.45,26.3
2024/12/23 00:31:35,2.63,0.67,86.46,64.2,98.61,26.39
2024/12/23 00:31:40,2.64,0.78,99.74,63.6,90.36,26.18
2024/12/23 00:31:45,2.63,0.88,98.13,63.18,92.74,26.56
2024/12/23 00:31:50,2.63,0.82,87.75,62.76,87.77,26.69
2024/12/23 00:31:55,2.63,0.69,93.4,63.08,96.09,26.23
2024/12/23 00:32:00,2.63,0.76,95.27,63.24,85.97,26.53
2024/12/23 00:32:05,2.63,0.89,99.94,63.75,85.31,26.76
2024/12/23 00:32:10,2.64,0.89,90.68,64.05,97.42,26.96
2024/12/23 00:32:15,2.65,0.82,91.45,62.66,87.84,26.67
2024/12/23 00:32:20,2.64,0.88,88.23,62.99,85.01,26.87
2024/12/23 00:32:25,2.64,0.74,94.49,63.11,86.7,26.63
2024/12/23 00:32:30,2.65,0.82,99.7,64.92,86.47,26.84
2024/12/23 00:32:35,2.65,0.78,87.32,63.53,88.59,26.82
2024/12/23 00:32:40,2.66,0.8,98.67,63.16,92.91,26.96
2024/12/23 00:32:45,2.65,0.77,95.6,62.87,94.17,26.55
2024/12/23 00:32:50,2.66,0.7,92.64,62.74,86.3,26.18
2024/12/23 00:32:55,2.65,0.64,99.88,63.78,95.36,26.84
2024/12/23 00:33:00,2.65,0.89,92.79,63.43,95.64,26.05
2024/12/23 00:33:05,2.65,0.64,92.36,63.76,88.26,26.31
2024/12/23 00:33:10,2.64,0.72,97.8,64.17,94.05,26.78
2024/12/23 00:33:15,2.64,0.75,93.52,63.54,96.09,26.51
2024/12/23 00:33:20,2.64,0.74,86.7,63.52,99.51,26.3
2024/12/23 00:33:25,2.63,0.61,87.02,63.17,94.17,26.71
2024/12/23 00:33:30,2.62,0.66,92.61,63.35,95.83,26.14
2024/12/23 00:33:35,2.62,0.62,98.67,63.75,91.33,26.35
2024/12/23 00:33:40,2.61,0.69,90.57,63.59,88.48,26.26
2024/12/23 00:33:45,2.62,0.82,89.21,63.71,89.85,26.5
2024/12/23 00:33:50,2.62,0.69,90.92,64.31,86.26,26.64
2024/12/23 00:33:55,2.62,0.69,86.95,63.71,94.22,26.87
2024/12/23 00:34:00,2.61,0.89,99.35,64.24,99.12,26.87
2024/12/23 00:34:05,2.61,0.73,95.53,63.54,89.66,26.83
2024/12/23 00:34:10,2.61,0.61,89.7,63.89,88.65,26.11
2024/12/23 00:34:15,2.62,0.77,98.41,63.93,91.49,26.92
2024/12/23 00:34:20,2.62,0.88,94.78,62.95,98.08,26.02
2024/12/23 00:34:25,2.61,0.64,90.79,63.72,93.51,26.26
2024/12/23 00:34:30,2.61,0.62,94.02,63.66,85.06,26.41
2024/12/23 00:34:35,2.6,0.9,87.27,64.1,86.95,26.55
2024/12/23 00:34:40,2.6,0.78,88.3,63.8,91.73,26.65
2024/12/23 00:34:45,2.6,0.61,92.31,63.41,91.61,26.07
2024/12/23 00:34:50,2.6,0.77,93.46,62.97,96.03,26.79
2024/12/23 00:34:55,2.6,0.62,85.89,62.61,98.72,26.83
2024/12/23 00:35:00,2.61,0.71,87.69,63.41,88.63,26.18
2024/12/23 00:35:05,2.6,0.76,91.43,63.41,86.61,26.99
2024/12/23 00:35:10,2.6,0.67,97.52,64.1,88.93,26.54
2024/12/23 00:35:15,2.6,0.62,86.68,63.57,96.42,26.88
2024/12/23 00:35:20,2.6,0.84,92.5,63.15,86.56,26.85
2024/12/23 00:35:25,2.61,0.79,86.37,63.19,90.83,26.29
2024/12/23 00:35:30,2.61,0.88,92.23,63.54,92.45,26.7
2024/12/23 00:35:35,2.61,0.64,88.94,62.79,96.5,26.43
2024/12/23 00:35:40,2.62,0.74,91.06,63.84,85.2,26.63
2024/12/23 00:35:45,2.63,0.72,94.61,62.98,91.26,26.81
2024/12/23 00:35:50,2.64,0.68,85.55,63.7,98.64,26.13
2024/12/23 00:35:55,2.63,0.8,93.47,63.72,86.16,26.99
2024/12/23 00:36:00,2.63,0.75,86.0,64.51,93.27,26.74
2024/12/23 00:36:05,2.62,0.75,87.61,63.98,89.29,26.13
2024/12/23 00:36:10,2.62,0.82,92.1,63.1,93.22,26.16
2024/12/23 00:36:15,2.62,0.72,90.52,63.67,95.32,26.28
2024/12/23 00:36:20,2.63,0.71,93.52,63.89,96.47,26.6
2024/12/23 00:36:25,2.62,0.67,95.72,64.71,97.35,26.24
2024/12/23 00:36:30,2.63,0.74,92.26,64.15,92.89,26.21
2024/12/23 00:36:35,2.63,0.86,89.37,62.83,94.3,26.71
2024/12/23 00:36:40,2.64,0.87,97.86,63.86,91.71,26.8
2024/12/23 00:36:45,2.63,0.79,97.12,63.87,89.39,26.06
2024/12/23 00:36:50,2.63,0.69,89.53,63.06,88.68,26.87
2024/12/23 00:36:55,2.62,0.64,90.43,63.66,90.66,26.97
2024/12/23 00:37:00,2.61,0.83,99.68,64.07,96.04,26.46
2024/12/23 00:37:05,2.61,0.65,95.73,63.24,99.69,26.24
2024/12/23 00:37:10,2.61,0.7,92.62,64.37,95.2,26.49
2024/12/23 00:37:15,2.6,0.75,96.06,63.62,99.86,26.84
2024/12/23 00:37:20,2.6,0.81,90.7,63.07,99.19,26.16
2024/12/23 00:37:25,2.6,0.65,96.19,63.49,86.75,26.37
2024/12/23 00:37:30,2.6,0.81,98.43,63.5,99.85,27.0
2024/12/23 00:37:35,2.61,0.7,95.53,63.39,93.69,26.36
2024/12/23 00:37:40,2.61,0.72,85.31,64.03,94.62,26.35
2024/12/23 00:37:45,2.6,0.8,85.97,63.67,87.15,26.47
2024/12/23 00:37:50,2.6,0.81,92.45,63.76,98.13,26.71
2024/12/23 00:37:55,2.6,0.73,88.08,62.82,88.61,26.52
2024/12/23 00:38:00,2.6,0.9,86.92,63.83,91.89,26.44
2024/12/23 00:38:05,2.6,0.65,98.04,63.55,93.32,26.88
2024/12/23 00:38:10,2.61,0.68,93.83,63.02,94.4,26.42
2024/12/23 00:38:15,2.6,0.8,97.88,63.3,85.67,26.37
2024/12/23 00:38:20,2.6,0.64,85.25,64.29,89.47,26.91
2024/12/23 00:38:25,2.6,0.75,85.38,63.22,87.51,26.19
2024/12/23 00:38:30,2.6,0.71,99.24,63.6,97.37,26.07
2024/12/23 00:38:35,2.6,0.89,85.11,64.17,85.62,26.15
2024/12/23 00:38:40,2.6,0.6,98.57,63.59,91.61,26.28
2024/12/23 00:38:45,2.6,0.75,93.16,63.22,89.16,26.11
2024/12/23 00:38:50,2.6,0.69,97.29,63.23,99.79,26.37
2024/12/23 00:38:55,2.6,0.69,97.31,63.32,98.82,26.98
2024/12/23 00:39:00,2.6,0.72,93.98,63.84,92.17,26.18
2024/12/23 00:39:05,2.6,0.86,86.27,63.91,97.41,26.5
2024/12/23 00:39:10,2.6,0.63,98.48,63.32,85.18,26.28
2024/12/23 00:39:15,2.61,0.68,94.37,63.45,98.05,26.31
2024/12/23 00:39:20,2.6,0.66,94.97,64.19,91.35,26.67
2024/12/23 00:39:25,2.61,0.69,93.09,63.54,94.43,26.98
2024/12/23 00:39:30,2.61,0.82,98.01,63.39,92.0,26.82
2024/12/23 00:39:35,2.61,0.82,88.79,63.35,85.47,26.43
2024/12/23 00:39:40,2.61,0.77,88.81,63.16,94.95,26.42
2024/12/23 00:39:45,2.6,0.61,96.0,63.36,92.74,26.11
2024/12/23 00:39:50,2.6,0.65,94.61,63.78,98.51,26.62
2024/12/23 00:39:55,2.6,0.83,88.89,64.66,85.88,26.36
2024/12/23 00:40:00,2.6,0.73,89.16,63.71,89.17,26.56
2024/12/23 00:40:05,2.61,0.88,90.11,63.38,99.16,26.23
2024/12/23 00:40:10,2.61,0.72,99.93,63.79,88.09,26.19
2024/12/23 00:40:15,2.62,0.62,86.56,63.77,92.46,26.18
2024/12/23 00:40:20,2.62,0.74,92.73,63.17,87.64,26.34
2024/12/23 00:40:25,2.61,0.87,98.57,63.28,99.0,26.71
2024/12/23 00:40:30,2.61,0.68,85.5,63.65,90.35,26.24
2024/12/23 00:40:35,2.62,0.79,90.7,63.79,98.29,26.96
2024/12/23 00:40:40,2.61,0.74,98.24,62.85,94.26,26.18
2024/12/23 00:40:45,2.62,0.62,99.56,63.44,85.42,26.42
2024/12/23 00:40:50,2.63,0.74,94.41,63.33,87.29,26.24
2024/12/23 00:40:55,2.63,0.67,93.89,63.51,93.15,26.56
2024/12/23 00:41:00,2.63,0.75,85.19,62.47,98.63,26.21
2024/12/23 00:41:05,2.64,0.85,93.27,63.65,98.13,26.57
2024/12/23 00:41:10,2.63,0.68,88.99,63.07,96.9,26.09
2024/12/23 00:41:15,2.63,0.89,94.37,63.06,90.07,26.18
2024/12/23 00:41:20,2.63,0.78,86.75,62.73,94.07,26.36
2024/12/23 00:41:25,2.62,0.84,93.13,63.93,88.31,26.81
2024/12/23 00:41:30,2.62,0.77,88.13,63.89,97.73,26.03
2024/12/23 00:41:35,2.61,0.68,96.6,63.74,89.8,26.07
2024/12/23 00:41:40,2.61,0.86,93.05,63.66,94.0,26.72
2024/12/23 00:41:45,2.61,0.81,93.48,62.94,86.52,26.89
2024/12/23 00:41:50,2.62,0.61,89.64,63.62,89.62,26.03
2024/12/23 00:41:55,2.62,0.75,92.41,63.23,97.37,26.94
2024/12/23 00:42:00,2.62,0.82,86.94,63.12,93.51,26.96
2024/12/23 00:42:05,2.61,0.68,91.44,64.13,98.99,26.82
2024/12/23 00:42:10,2.62,0.82,97.36,63.6,94.82,26.28
2024/12/23 00:42:15,2.62,0.69,88.72,63.62,88.49,26.93
2024/12/23 00:42:20,2.63,0.75,89.04,63.52,88.89,26.02
2024/12/23 00:42:25,2.64,0.86,86.11,63.6,97.45,26.77
2024/12/23 00:42:30,2.63,0.65,95.93,63.69,94.55,26.89
2024/12/23 00:42:35,2.62,0.89,91.26,63.34,88.75,26.64
2024/12/23 00:42:40,2.62,0.77,87.21,63.19,95.13,26.25
2024/12/23 00:42:45,2.62,0.8,97.17,63.68,91.86,26.25
2024/12/23 00:42:50,2.62,0.63,97.27,64.27,89.72,26.04
2024/12/23 00:42:55,2.62,0.74,91.37,63.19,91.96,26.13
2024/12/23 00:43:00,2.62,0.7,95.28,63.55,95.12,26.61
2024/12/23 00:43:05,2.63,0.6,96.12,63.6,98.23,27.0
2024/12/23 00:43:10,2.63,0.73,96.57,63.21,89.26,26.48
2024/12/23 00:43:15,2.63,0.65,87.25,63.86,91.67,26.79
2024/12/23 00:43:20,2.63,0.75,92.8,63.74,89.89,26.1
2024/12/23 00:43:25,2.63,0.86,89.36,63.72,91.24,26.81
2024/12/23 00:43:30,2.64,0.64,87.35,64.61,97.0,26.69
2024/12/23 00:43:35,2.63,0.81,94.73,63.63,92.51,26.96
2024/12/23 00:43:40,2.63,0.86,97.31,63.91,88.36,26.46
2024/12/23 00:43:45,2.62,0.88,97.62,63.95,88.98,26.79
2024/12/23 00:43:50,2.61,0.63,99.36,63.51,93.83,26.85
2024/12/23 00:43:55,2.61,0.82,87.01,63.64,94.52,26.18
2024/12/23 00:44:00,2.61,0.65,87.1,63.52,85.06,26.63
2024/12/23 00:44:05,2.61,0.86,90.37,63.37,89.15,26.41
2024/12/23 00:44:10,2.6,0.76,91.65,63.98,86.46,26.57
2024/12/23 00:44:15,2.6,0.64,86.39,63.39,89.87,26.8
2024/12/23 00:44:20,2.6,0.84,87.32,62.9,85.34,26.31
2024/12/23 00:44:25,2.6,0.87,96.65,63.58,90.17,26.42
2024/12/23 00:44:30,2.61,0.75,88.29,63.2,91.47,26.83
2024/12/23 00:44:35,2.6,0.9,86.54,63.38,87.48,26.39
2024/12/23 00:44:40,2.6,0.88,89.1,63.95,89.75,26.2
2024/12/23 00:44:45,2.6,0.79,92.23,64.09,88.07,26.9
2024/12/23 00:44:50,2.61,0.88,87.18,63.7,89.95,26.16
2024/12/23 00:44:55,2.6,0.81,86.4,63.99,90.82,26.21
2024/12/23 00:45:00,2.6,0.69,90.15,62.99,94.4,26.87
2024/12/23 00:45:05,2.6,0.66,99.77,63.28,94.54,26.08
2024/12/23 00:45:10,2.6,0.84,91.35,63.15,88.21,26.42
2024/12/23 00:45:15,2.6,0.61,93.26,63.42,99.09,26.34
2024/12/23 00:45:20,2.6,0.81,85.82,62.28,94.87,26.04
2024/12/23 00:45:25,2.6,0.61,85.62,63.45,93.35,26.4
2024/12/23 00:45:30,2.61,0.78,89.34,64.44,94.39,26.88
2024/12/23 00:45:35,2.61,0.81,94.81,63.29,98.22,26.87
2024/12/23 00:45:40,2.61,0.67,92.22,63.18,98.46,26.95
2024/12/23 00:45:45,2.62,0.71,93.02,63.69,92.96,26.17
2024/12/23 00:45:50,2.61,0.67,90.49,63.05,93.32,26.09
2024/12/23 00:45:55,2.62,0.8,99.32,62.88,95.53,26.27
2024/12/23 00:46:00,2.63,0.61,98.44,62.96,88.86,26.11
2024/12/23 00:46:05,2.63,0.78,87.54,62.97,93.45,27.0
2024/12/23 00:46:10,2.64,0.63,89.49,63.33,99.12,26.59
2024/12/23 00:46:15,2.63,0.78,86.05,63.04,87.91,26.92
2024/12/23 00:46:20,2.62,0.76,93.06,63.53,86.69,26.33
2024/12/23 00:46:25,2.62,0.64,86.37,64.12,99.0,26.94
2024/12/23 00:46:30,2.61,0.85,86.22,62.94,90.55,26.28
2024/12/23 00:46:35,2.61,0.72,94.19,63.53,88.49,26.16
2024/12/23 00:46:40,2.62,0.63,87.38,64.71,89.51,26.8
2024/12/23 00:46:45,2.62,0.75,96.42,63.88,92.19,26.32
2024/12/23 00:46:50,2.62,0.69,87.73,62.63,96.93,26.17
2024/12/23 00:46:55,2.62,0.69,94.21,64.13,86.55,26.83
2024/12/23 00:47:00,2.62,0.9,93.52,64.04,92.14,26.69
2024/12/23 00:47:05,2.62,0.77,92.95,62.91,91.89,26.27
2024/12/23 00:47:10,2.63,0.74,94.35,64.11,98.22,26.52
2024/12/23 00:47:15,2.63,0.6,88.13,63.61,87.9,26.28
2024/12/23 00:47:20,2.63,0.64,88.89,62.94,97.43,26.72
2024/12/23 00:47:25,2.63,0.61,97.08,63.7,94.24,26.23
2024/12/23 00:47:30,2.63,0.87,88.28,63.3,96.55,26.08
2024/12/23 00:47:35,2.64,0.77,87.13,63.2,98.72,26.09
2024/12/23 00:47:40,2.64,0.81,86.48,64.96,87.14,26.4
2024/12/23 00:47:45,2.65,0.63,96.82,63.27,96.98,26.98
2024/12/23 00:47:50,2.65,0.66,86.18,63.15,88.88,26.87
2024/12/23 00:47:55,2.66,0.81,99.72,64.26,93.46,26.14
2024/12/23 00:48:00,2.66,0.64,85.38,63.34,97.67,26.0
2024/12/23 00:48:05,2.65,0.62,97.09,63.53,88.91,26.62
2024/12/23 00:48:10,2.65,0.79,97.04,63.29,88.24,26.44
2024/12/23 00:48:15,2.65,0.77,85.76,63.41,90.06,26.13
2024/12/23 00:48:20,2.66,0.86,99.75,63.83,98.63,26.66
2024/12/23 00:48:25,2.67,0.84,96.06,64.15,87.33,26.4
2024/12/23 00:48:30,2.67,0.7,97.84,63.01,96.84,26.69
2024/12/23 00:48:35,2.68,0.74,99.15,63.71,87.7,26.28
2024/12/23 00:48:40,2.68,0.76,89.02,62.92,94.06,26.91
2024/12/23 00:48:45,2.68,0.8,98.37,64.33,92.51,26.2
2024/12/23 00:48:50,2.69,0.81,99.13,63.17,97.6,26.13
2024/12/23 00:48:55,2.69,0.88,94.38,64.32,94.79,26.04
2024/12/23 00:49:00,2.68,0.72,91.38,63.13,91.8,26.69
2024/12/23 00:49:05,2.68,0.81,89.8,63.48,89.26,26.77
2024/12/23 00:49:10,2.69,0.88,89.67,63.55,90.11,26.63
2024/12/23 00:49:15,2.68,0.81,88.59,64.07,88.52,26.67
2024/12/23 00:49:20,2.69,0.8,98.46,63.06,88.04,26.07
2024/12/23 00:49:25,2.69,0.83,88.84,63.16,99.57,26.71
2024/12/23 00:49:30,2.69,0.69,98.09,62.78,98.66,26.74
2024/12/23 00:49:35,2.69,0.79,85.74,63.75,96.03,26.55
2024/12/23 00:49:40,2.69,0.89,99.85,63.71,87.29,26.85
2024/12/23 00:49:45,2.68,0.73,88.95,63.53,92.72,26.1
2024/12/23 00:49:50,2.68,0.73,99.89,63.85,94.5,26.81
2024/12/23 00:49:55,2.68,0.88,89.53,63.08,94.15,26.24
2024/12/23 00:50:00,2.68,0.65,85.68,64.0,97.57,26.94
2024/12/23 00:50:05,2.67,0.85,94.52,63.32,91.61,26.14
2024/12/23 00:50:10,2.68,0.73,94.57,63.58,99.09,26.31
2024/12/23 00:50:15,2.67,0.71,92.62,63.39,95.71,26.76
2024/12/23 00:50:20,2.66,0.71,93.33,64.28,93.74,26.77
2024/12/23 00:50:25,2.66,0.76,86.2,63.32,91.69,26.9
2024/12/23 00:50:30,2.66,0.6,87.19,63.53,98.54,26.01
2024/12/23 00:50:35,2.67,0.62,87.53,63.22,92.42,26.58
2024/12/23 00:50:40,2.68,0.65,91.84,63.15,89.28,26.35
2024/12/23 00:50:45,2.68,0.71,86.58,62.83,96.53,26.29
2024/12/23 00:50:50,2.69,0.66,94.31,63.63,91.59,26.47
2024/12/23 00:50:55,2.69,0.61,95.42,63.77,99.77,26.7
2024/12/23 00:51:00,2.68,0.81,92.06,62.88,91.15,26.51
2024/12/23 00:51:05,2.68,0.89,99.33,63.75,88.54,26.76
2024/12/23 00:51:10,2.68,0.68,86.63,63.41,94.89,26.07
2024/12/23 00:51:15,2.68,0.67,99.27,63.87,91.35,26.11
2024/12/23 00:51:20,2.68,0.74,86.71,63.26,93.15,26.45
2024/12/23 00:51:25,2.67,0.76,88.07,63.19,88.34,26.77
2024/12/23 00:51:30,2.66,0.8,92.27,63.01,93.63,26.64
2024/12/23 00:51:35,2.67,0.82,87.24,63.5,91.41,26.61
2024/12/23 00:51:40,2.66,0.69,90.71,63.35,97.59,26.48
2024/12/23 00:51:45,2.67,0.68,94.09,63.91,88.79,26.04
2024/12/23 00:51:50,2.67,0.9,87.94,63.05,86.66,26.5
2024/12/23 00:51:55,2.67,0.8,90.29,64.02,94.43,26.12
2024/12/23 00:52:00,2.68,0.67,99.15,63.46,92.47,26.02
2024/12/23 00:52:05,2.67,0.84,85.95,63.49,97.67,26.19
2024/12/23 00:52:10,2.67,0.83,92.73,63.52,85.87,26.27
2024/12/23 00:52:15,2.67,0.71,98.52,62.94,97.89,26.73
2024/12/23 00:52:20,2.66,0.83,94.97,63.48,99.77,26.66
2024/12/23 00:52:25,2.66,0.65,91.49,63.83,97.61,26.39
2024/12/23 00:52:30,2.66,0.75,86.28,63.49,93.96,26.66
2024/12/23 00:52:35,2.66,0.88,85.09,63.64,94.32,26.44
2024/12/23 00:52:40,2.66,0.64,99.06,63.95,99.3,26.3
2024/12/23 00:52:45,2.65,0.82,89.41,63.6,97.02,26.35
2024/12/23 00:52:50,2.65,0.77,87.65,64.2,87.36,26.99
2024/12/23 00:52:55,2.64,0.83,86.71,63.56,88.99,26.76
2024/12/23 00:53:00,2.63,0.65,99.47,63.9,92.62,26.13
2024/12/23 00:53:05,2.63,0.64,88.84,62.69,94.64,26.47
2024/12/23 00:53:10,2.63,0.63,93.65,63.41,87.27,26.07
2024/12/23 00:53:15,2.63,0.61,89.81,63.59,85.82,26.66
2024/12/23 00:53:20,2.64,0.63,99.54,63.86,85.02,26.98
2024/12/23 00:53:25,2.64,0.79,93.6,63.61,87.7,26.93
2024/12/23 00:53:30,2.64,0.83,93.75,64.51,92.8,26.23
2024/12/23 00:53:35,2.64,0.88,93.41,63.3,96.2,26.55
2024/12/23 00:53:40,2.64,0.68,94.58,63.16,95.31,26.61
2024/12/23 00:53:45,2.64,0.67,91.25,63.12,99.83,26.85
2024/12/23 00:53:50,2.63,0.74,88.29,64.09,96.15,26.62
2024/12/23 00:53:55,2.64,0.61,87.46,63.79,98.12,26.88
2024/12/23 00:54:00,2.64,0.73,87.48,63.35,90.86,26.94
2024/12/23 00:54:05,2.65,0.75,96.75,63.18,99.16,26.1
2024/12/23 00:54:10,2.64,0.79,90.65,63.99,88.38,26.22
2024/12/23 00:54:15,2.64,0.82,90.27,63.4,89.74,26.12
2024/12/23 00:54:20,2.63,0.65,87.38,63.35,96.78,26.58
2024/12/23 00:54:25,2.64,0.82,91.93,63.74,89.3,26.08
2024/12/23 00:54:30,2.63,0.65,86.42,63.01,96.38,26.06
2024/12/23 00:54:35,2.63,0.86,97.71,64.01,93.86,26.32
2024/12/23 00:54:40,2.63,0.63,90.92,63.85,90.72,26.02
2024/12/23 00:54:45,2.62,0.68,98.19,63.61,86.4,26.51
2024/12/23 00:54:50,2.63,0.72,87.45,63.57,96.62,26.93
2024/12/23 00:54:55,2.64,0.87,91.93,62.88,89.81,26.17
2024/12/23 00:55:00,2.64,0.87,94.53,64.06,87.52,26.8
2024/12/23 00:55:05,2.65,0.63,97.46,63.53,99.41,26.3
2024/12/23 00:55:10,2.65,0.67,95.66,64.71,95.33,26.98
2024/12/23 00:55:15,2.65,0.87,97.99,63.23,96.6,26.32
2024/12/23 00:55:20,2.64,0.85,97.25,63.28,91.07,26.4
2024/12/23 00:55:25,2.64,0.81,93.76,63.87,86.62,26.56
2024/12/23 00:55:30,2.63,0.64,93.79,62.95,97.95,26.77
2024/12/23 00:55:35,2.63,0.87,99.29,64.81,93.19,26.89
2024/12/23 00:55:40,2.64,0.89,98.78,63.6,92.24,26.23
2024/12/23 00:55:45,2.64,0.81,95.1,64.3,89.52,26.79
2024/12/23 00:55:50,2.63,0.77,91.15,63.2,85.11,26.29
2024/12/23 00:55:55,2.64,0.69,95.82,64.29,96.95,26.1
2024/12/23 00:56:00,2.63,0.8,95.79,62.36,93.0,26.78
2024/12/23 00:56:05,2.63,0.64,91.98,63.69,96.6,26.86
2024/12/23 00:56:10,2.63,0.85,88.95,63.68,85.0,26.04
2024/12/23 00:56:15,2.63,0.86,97.33,63.0,90.62,26.53
2024/12/23 00:56:20,2.62,0.82,91.73,62.97,89.47,26.27
2024/12/23 00:56:25,2.61,0.69,98.26,62.37,90.77,26.8
2024/12/23 00:56:30,2.61,0.77,87.25,63.35,98.89,26.52
2024/12/23 00:56:35,2.61,0.74,99.67,62.67,85.52,26.01
2024/12/23 00:56:40,2.61,0.81,86.78,62.98,98.92,26.8
2024/12/23 00:56:45,2.61,0.76,90.15,62.36,85.13,26.04
2024/12/23 00:56:50,2.62,0.65,95.79,64.11,89.29,26.33
2024/12/23 00:56:55,2.63,0.76,98.55,63.38,85.35,26.14
2024/12/23 00:57:00,2.63,0.7,90.32,64.4,96.47,26.65
2024/12/23 00:57:05,2.63,0.71,86.13,63.93,97.53,26.12
2024/12/23 00:57:10,2.63,0.64,91.81,63.9,89.09,26.63
2024/12/23 00:57:15,2.63,0.76,93.86,63.48,86.05,26.35
2024/12/23 00:57:20,2.63,0.81,96.47,63.71,93.97,26.19
2024/12/23 00:57:25,2.63,0.71,89.89,63.21,85.14,26.68
2024/12/23 00:57:30,2.63,0.82,96.52,63.99,94.66,26.88
2024/12/23 00:57:35,2.62,0.87,89.79,63.64,95.39,26.33
2024/12/23 00:57:40,2.62,0.64,99.83,63.89,85.75,26.7
2024/12/23 00:57:45,2.62,0.68,85.9,63.04,92.63,26.11
2024/12/23 00:57:50,2.62,0.85,92.62,63.17,98.03,26.42
2024/12/23 00:57:55,2.61,0.71,98.24,63.66,95.05,26.99
2024/12/23 00:58:00,2.62,0.76,98.86,64.48,85.58,26.58
2024/12/23 00:58:05,2.62,0.78,96.15,63.27,96.14,26.97
2024/12/23 00:58:10,2.61,0.74,94.31,62.66,95.82,26.69
2024/12/23 00:58:15,2.62,0.7,90.6,62.18,90.48,26.59
2024/12/23 00:58:20,2.62,0.7,92.17,63.02,85.25,26.67
2024/12/23 00:58:25,2.61,0.75,89.1,63.11,90.5,26.96
2024/12/23 00:58:30,2.61,0.77,98.93,64.44,98.71,26.7
2024/12/23 00:58:35,2.6,0.62,90.73,63.3,91.01,26.68
2024/12/23 00:58:40,2.61,0.9,99.8,64.09,91.87,26.68
2024/12/23 00:58:45,2.61,0.84,92.95,63.44,85.85,26.89
2024/12/23 00:58:50,2.61,0.86,86.02,62.73,89.73,26.33
2024/12/23 00:58:55,2.6,0.71,95.74,63.21,98.84,26.18
2024/12/23 00:59:00,2.61,0.81,93.6,63.27,87.34,26.77
2024/12/23 00:59:05,2.61,0.85,91.34,64.42,95.32,26.99
2024/12/23 00:59:10,2.61,0.83,85.21,63.51,91.44,26.17
2024/12/23 00:59:15,2.6,0.74,86.16,62.67,99.65,26.14
2024/12/23 00:59:20,2.6,0.67,95.41,64.34,86.09,26.57
2024/12/23 00:59:25,2.6,0.84,99.92,63.95,94.85,26.07
2024/12/23 00:59:30,2.61,0.76,96.93,63.34,87.26,26.47
2024/12/23 00:59:35,2.61,0.81,93.71,63.12,89.26,26.55
2024/12/23 00:59:40,2.62,0.82,95.03,63.02,95.26,26.95
2024/12/23 00:59:45,2.63,0.61,88.79,62.79,95.82,26.36
2024/12/23 00:59:50,2.63,0.78,89.01,64.3,87.56,26.93
2024/12/23 00:59:55,2.64,0.87,90.29,64.22,86.87,26.39
2024/12/23 01:00:00,2.65,0.85,96.52,63.46,86.67,26.36
2024/12/23 01:00:05,2.65,0.86,88.9,63.37,85.92,26.92
2024/12/23 01:00:10,2.64,0.86,89.15,63.39,88.11,26.41
2024/12/23 01:00:15,2.64,0.73,97.39,63.32,91.85,26.89
2024/12/23 01:00:20,2.63,0.66,86.86,63.39,85.44,26.62
2024/12/23 01:00:25,2.64,0.6,91.75,62.74,91.35,26.98
2024/12/23 01:00:30,2.63,0.82,98.38,63.95,92.27,26.49
2024/12/23 01:00:35,2.63,0.66,96.32,62.69,86.14,26.61
2024/12/23 01:00:40,2.64,0.85,92.34,63.0,86.28,26.74
2024/12/23 01:00:45,2.63,0.73,96.8,63.56,95.88,26.79
2024/12/23 01:00:50,2.62,0.83,90.42,63.64,90.36,26.05
2024/12/23 01:00:55,2.63,0.69,93.7,64.05,85.99,26.26
2024/12/23 01:01:00,2.62,0.67,86.31,62.29,87.55,26.27
2024/12/23 01:01:05,2.63,0.85,95.4,63.66,86.32,26.6
2024/12/23 01:01:10,2.63,0.79,90.61,63.76,89.02,26.57
2024/12/23 01:01:15,2.63,0.74,88.63,64.06,88.12,26.43
2024/12/23 01:01:20,2.62,0.84,94.24,63.85,86.55,26.68
2024/12/23 01:01:25,2.62,0.7,94.31,63.9,86.04,26.39
2024/12/23 01:01:30,2.61,0.67,97.44,62.45,87.97,26.09
2024/12/23 01:01:35,2.62,0.69,97.19,64.11,98.17,26.41
2024/12/23 01:01:40,2.63,0.66,98.69,63.29,94.33,26.79
2024/12/23 01:01:45,2.63,0.84,94.01,63.03,91.92,26.89
2024/12/23 01:01:50,2.63,0.71,86.1,62.73,91.76,26.43
2024/12/23 01:01:55,2.64,0.86,98.55,64.24,89.71,26.08
2024/12/23 01:02:00,2.64,0.65,99.76,63.12,96.23,26.51
2024/12/23 01:02:05,2.64,0.75,89.94,63.44,86.38,26.61
2024/12/23 01:02:10,2.63,0.64,94.25,63.18,91.13,26.34
2024/12/23 01:02:15,2.63,0.67,94.97,64.37,93.19,26.32
2024/12/23 01:02:20,2.63,0.85,88.37,62.91,98.55,26.99
2024/12/23 01:02:25,2.64,0.78,92.34,63.31,93.27,26.9
2024/12/23 01:02:30,2.63,0.65,91.32,63.05,88.42,26.23
2024/12/23 01:02:35,2.63,0.7,98.1,63.61,87.01,26.98
2024/12/23 01:02:40,2.63,0.88,90.58,63.36,93.1,26.61
